X [m],Y [m],Z [m],Porosity,Volume [m^3],pH,pe,Total H+ [m],Total Ca++ [m],Total Na+ [m],Total K+ [m],Total Mg++ [m],Total CO3-- [m],Total Cl- [m],Total UO2++ [m],Total O2(aq) [m],Total H4(SiO4) [m],Total Fe++ [m],Total Al+++ [m],Total SO4-- [m],Smectite_MX80 VF [m^3 mnrl/m^3 bulk],InertMineral VF [m^3 mnrl/m^3 bulk],Quartz VF [m^3 mnrl/m^3 bulk],Gypsum VF [m^3 mnrl/m^3 bulk],Pyrite VF [m^3 mnrl/m^3 bulk],Calcite VF [m^3 mnrl/m^3 bulk],Dolomite VF [m^3 mnrl/m^3 bulk],Siderite VF [m^3 mnrl/m^3 bulk],Uraninite VF [m^3 mnrl/m^3 bulk],Smectite_MX80 Rate [mol/m^3/sec],InertMineral Rate [mol/m^3/sec],Quartz Rate [mol/m^3/sec],Gypsum Rate [mol/m^3/sec],Pyrite Rate [mol/m^3/sec],Calcite Rate [mol/m^3/sec],Dolomite Rate [mol/m^3/sec],Siderite Rate [mol/m^3/sec],Uraninite Rate [mol/m^3/sec],Total Sorbed H+ [mol/m^3],Total Sorbed Ca++ [mol/m^3],Total Sorbed Na+ [mol/m^3],Total Sorbed K+ [mol/m^3],Total Sorbed Mg++ [mol/m^3],Total Sorbed CO3-- [mol/m^3],Total Sorbed Cl- [mol/m^3],Total Sorbed UO2++ [mol/m^3],Total Sorbed O2(aq) [mol/m^3],Total Sorbed H4(SiO4) [mol/m^3],Total Sorbed Fe++ [mol/m^3],Total Sorbed Al+++ [mol/m^3],Total Sorbed SO4-- [mol/m^3],Material ID
2.997331125,-9.750256875,0.0,0.2044799,0.02108006,6.967008,2.741335,0.00232111,0.02417189,0.1180526,0.0014211,0.01083386,0.002083654,0.1699535,7.903822e-13,5.308745e-06,0.0001819701,3.444688e-05,1.002671e-16,0.008890493,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,1.691052e-20,0.0,0.0,-4.3927e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8625661250000003,-9.739666999999999,0.0,0.2044799,0.0224361,6.966895,2.710759,0.002320944,0.02420469,0.1183578,0.001424909,0.01085786,0.002082989,0.1703376,8.075169e-13,5.171162e-06,0.0001819701,3.452163e-05,1.002671e-16,0.008910427,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,2.529501e-20,0.0,0.0,-4.040945e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9599936249999996,-9.618812499999999,0.0,0.2044799,0.02318641,6.96701,2.739527,0.002321036,0.02418059,0.1181656,0.001423027,0.01084207,0.002083585,0.1700884,7.94316e-13,5.301423e-06,0.0001819701,3.446135e-05,1.002671e-16,0.008897464,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,1.844942e-20,0.0,0.0,-3.967054e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8517031250000002,-9.499039625,0.0,0.2044799,0.03943189,6.966971,2.726419,0.002320887,0.02420289,0.1184126,0.001426748,0.01086067,0.002083265,0.1703903,8.051918e-13,5.243565e-06,0.0001819701,3.450565e-05,1.002671e-16,0.008913085,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,2.353288e-20,0.0,0.0,-3.830816e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7158965000000004,-9.681603375000002,0.0,0.2044799,0.04237457,6.96677,2.677957,0.002320767,0.02424074,0.1186943,0.00142913,0.01088434,0.002082264,0.170761,8.262733e-13,5.020602e-06,0.0001819701,3.460372e-05,1.002671e-16,0.00893238,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,3.562811e-20,0.0,0.0,-3.608372e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9213918749999999,-9.3667895,0.0,0.2044798,0.08077264,6.965882,2.464948,0.002319968,0.02445368,0.120546,0.001450217,0.0110334,0.002077578,0.173123,9.385158e-13,3.995643e-06,0.0001819701,3.511472e-05,1.002671e-16,0.009054614,0.0,0.46039,0.10673,0.0,0.0,0.2284002,0.0,0.0,0.0,0.0,-0.0,1.613415e-19,0.0,0.0,-3.029555e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1659696250000002,-9.374927749999998,0.0,0.2044799,0.08522143,6.966231,2.544916,0.002320163,0.02438319,0.1199873,0.001444784,0.0109871,0.002079304,0.1723968,9.004824e-13,4.386245e-06,0.0001819701,3.493594e-05,1.002671e-16,0.009017037,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,1.040793e-19,0.0,0.0,-2.940269e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.376835625,-9.470505875,0.0,0.2044799,0.0634547,6.96646,2.599675,0.002320376,0.02432716,0.119494,0.00143906,0.01094752,0.002080517,0.171769,8.710957e-13,4.651033e-06,0.0001819701,3.480231e-05,1.002671e-16,0.008984563,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,7.108078e-20,0.0,0.0,-3.363606e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8911224999999998,-9.652403125000001,0.0,0.2044798,0.04698567,6.965579,2.405484,0.00232008,0.02447718,0.1205377,0.001446463,0.0110376,0.00207641,0.1731643,9.549524e-13,3.705407e-06,0.0001819701,3.520193e-05,1.002671e-16,0.009056945,0.0,0.46039,0.10673,0.0,0.0,0.2284002,0.0,0.0,0.0,0.0,-0.0,2.062547e-19,0.0,0.0,-2.286021e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.08344475,-9.6600565,0.0,0.2044799,0.04693493,6.965921,2.481304,0.002320199,0.02441707,0.1201075,0.001443153,0.01100078,0.002078011,0.1725928,9.21677e-13,4.074361e-06,0.0001819701,3.504354e-05,1.002671e-16,0.00902734,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,1.399217e-19,0.0,0.0,-2.65317e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
