X [m],Y [m],Z [m],Porosity,Volume [m^3],pH,pe,Total H+ [m],Total Ca++ [m],Total Na+ [m],Total K+ [m],Total Mg++ [m],Total CO3-- [m],Total Cl- [m],Total UO2++ [m],Total O2(aq) [m],Total H4(SiO4) [m],Total Fe++ [m],Total Al+++ [m],Total SO4-- [m],Smectite_MX80 VF [m^3 mnrl/m^3 bulk],InertMineral VF [m^3 mnrl/m^3 bulk],Quartz VF [m^3 mnrl/m^3 bulk],Gypsum VF [m^3 mnrl/m^3 bulk],Pyrite VF [m^3 mnrl/m^3 bulk],Calcite VF [m^3 mnrl/m^3 bulk],Dolomite VF [m^3 mnrl/m^3 bulk],Siderite VF [m^3 mnrl/m^3 bulk],Uraninite VF [m^3 mnrl/m^3 bulk],Smectite_MX80 Rate [mol/m^3/sec],InertMineral Rate [mol/m^3/sec],Quartz Rate [mol/m^3/sec],Gypsum Rate [mol/m^3/sec],Pyrite Rate [mol/m^3/sec],Calcite Rate [mol/m^3/sec],Dolomite Rate [mol/m^3/sec],Siderite Rate [mol/m^3/sec],Uraninite Rate [mol/m^3/sec],Total Sorbed H+ [mol/m^3],Total Sorbed Ca++ [mol/m^3],Total Sorbed Na+ [mol/m^3],Total Sorbed K+ [mol/m^3],Total Sorbed Mg++ [mol/m^3],Total Sorbed CO3-- [mol/m^3],Total Sorbed Cl- [mol/m^3],Total Sorbed UO2++ [mol/m^3],Total Sorbed O2(aq) [mol/m^3],Total Sorbed H4(SiO4) [mol/m^3],Total Sorbed Fe++ [mol/m^3],Total Sorbed Al+++ [mol/m^3],Total Sorbed SO4-- [mol/m^3],Material ID
2.997331125,-9.750256875,0.0,0.2044799,0.02108006,6.977677,1.798463,0.002296906,0.02241019,0.1009901,0.001072592,0.009236046,0.002047586,0.1477481,6.351443e-13,1.446164e-06,0.0001819701,3.352922e-05,1.002671e-16,0.007970356,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,1.691797e-20,0.0,0.0,-5.151628e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8625661250000003,-9.739666999999999,0.0,0.2044799,0.0224361,6.977931,1.788807,0.002295568,0.02241796,0.101154,0.001075244,0.009243353,0.002046454,0.1479276,6.522725e-13,1.420779e-06,0.0001819701,3.355362e-05,1.002671e-16,0.007980082,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,2.530451e-20,0.0,0.0,-5.046179e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9599936249999996,-9.618812499999999,0.0,0.2044799,0.02318641,6.977749,1.800322,0.00229658,0.02241257,0.1010474,0.00107368,0.009238981,0.002047363,0.1478109,6.390873e-13,1.45145e-06,0.0001819701,3.353359e-05,1.002671e-16,0.007973652,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,1.845585e-20,0.0,0.0,-4.632848e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8517031250000002,-9.499039625,0.0,0.2044799,0.03943189,6.977926,1.79925,0.002295709,0.02241836,0.101176,0.001075964,0.009245251,0.002046692,0.1479522,6.499776e-13,1.449046e-06,0.0001819701,3.354763e-05,1.002671e-16,0.007981157,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,2.354033e-20,0.0,0.0,-4.582047e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7158965000000004,-9.681603375000002,0.0,0.2044799,0.04237457,6.978203,1.778225,0.002294112,0.02242696,0.101335,0.00107818,0.009251661,0.002045223,0.1481271,6.710464e-13,1.393318e-06,0.0001819701,3.358053e-05,1.002671e-16,0.007990791,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,3.563762e-20,0.0,0.0,-4.577429e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9213918749999999,-9.3667895,0.0,0.2044798,0.08077264,6.979633,1.689725,0.002285684,0.02248801,0.102354,0.001094035,0.009301284,0.002037799,0.1492775,7.837928e-13,1.177336e-06,0.0001819701,3.375235e-05,1.002671e-16,0.008051041,0.0,0.46039,0.10673,0.0,0.0,0.2284002,0.0,0.0,0.0,0.0,-0.0,1.613587e-19,0.0,0.0,-5.225521e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1659696250000002,-9.374927749999998,0.0,0.2044799,0.08522143,6.979191,1.728998,0.002288477,0.02246695,0.1020393,0.001089433,0.009285858,0.002040361,0.1489175,7.45546e-13,1.270097e-06,0.0001819701,3.369123e-05,1.002671e-16,0.008032322,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,1.040942e-19,0.0,0.0,-5.294024e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.376835625,-9.470505875,0.0,0.2044799,0.0634547,6.978818,1.751165,0.002290682,0.02245058,0.101768,0.001085177,0.009272471,0.002042296,0.1486107,7.160134e-13,1.32468e-06,0.0001819701,3.36463e-05,1.002671e-16,0.008016316,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,7.109491e-20,0.0,0.0,-5.067731e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8911224999999998,-9.652403125000001,0.0,0.2044798,0.04698567,6.979748,1.645019,0.002284583,0.0224929,0.102368,0.00109309,0.009299939,0.002036492,0.1492974,8.00282e-13,1.077893e-06,0.0001819701,3.378368e-05,1.002671e-16,0.008052519,0.0,0.46039,0.10673,0.0,0.0,0.2284002,0.0,0.0,0.0,0.0,-0.0,2.062776e-19,0.0,0.0,-5.420257e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.08344475,-9.6600565,0.0,0.2044799,0.04693493,6.979388,1.687856,0.002286989,0.02247499,0.1021217,0.001089766,0.009288132,0.002038772,0.1490134,7.667969e-13,1.172548e-06,0.0001819701,3.372907e-05,1.002671e-16,0.008037737,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,1.399402e-19,0.0,0.0,-5.028477e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
