X [m],Y [m],Z [m],Porosity,Volume [m^3],pH,pe,Total H+ [m],Total Ca++ [m],Total Na+ [m],Total K+ [m],Total Mg++ [m],Total CO3-- [m],Total Cl- [m],Total UO2++ [m],Total O2(aq) [m],Total H4(SiO4) [m],Total Fe++ [m],Total Al+++ [m],Total SO4-- [m],Smectite_MX80 VF [m^3 mnrl/m^3 bulk],InertMineral VF [m^3 mnrl/m^3 bulk],Quartz VF [m^3 mnrl/m^3 bulk],Gypsum VF [m^3 mnrl/m^3 bulk],Pyrite VF [m^3 mnrl/m^3 bulk],Calcite VF [m^3 mnrl/m^3 bulk],Dolomite VF [m^3 mnrl/m^3 bulk],Siderite VF [m^3 mnrl/m^3 bulk],Uraninite VF [m^3 mnrl/m^3 bulk],Smectite_MX80 Rate [mol/m^3/sec],InertMineral Rate [mol/m^3/sec],Quartz Rate [mol/m^3/sec],Gypsum Rate [mol/m^3/sec],Pyrite Rate [mol/m^3/sec],Calcite Rate [mol/m^3/sec],Dolomite Rate [mol/m^3/sec],Siderite Rate [mol/m^3/sec],Uraninite Rate [mol/m^3/sec],Total Sorbed H+ [mol/m^3],Total Sorbed Ca++ [mol/m^3],Total Sorbed Na+ [mol/m^3],Total Sorbed K+ [mol/m^3],Total Sorbed Mg++ [mol/m^3],Total Sorbed CO3-- [mol/m^3],Total Sorbed Cl- [mol/m^3],Total Sorbed UO2++ [mol/m^3],Total Sorbed O2(aq) [mol/m^3],Total Sorbed H4(SiO4) [mol/m^3],Total Sorbed Fe++ [mol/m^3],Total Sorbed Al+++ [mol/m^3],Total Sorbed SO4-- [mol/m^3],Material ID
2.997331125,-9.750256875,0.0,0.2044839,0.02108006,6.974067,13.04106,0.002324,0.02498934,0.1398002,0.001907963,0.01232823,0.00210761,0.1943595,8.728465e-13,9.310716e-06,0.0001819701,3.551899e-05,1.002671e-16,0.01008604,0.0,0.46039,0.10673,0.0,0.0,0.2283961,0.0,0.0,0.0,0.0,-0.0,1.692105e-20,0.0,0.0,-4.903726e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8625661250000003,-9.739666999999999,0.0,0.2044843,0.0224361,6.973964,12.90798,0.002324147,0.02502078,0.1401902,0.00191358,0.01235755,0.002107893,0.1948278,8.887886e-13,9.03646e-06,0.0001819701,3.564031e-05,1.002671e-16,0.01011022,0.0,0.46039,0.10673,0.0,0.0,0.2283957,0.0,0.0,0.0,0.0,-0.0,2.530528e-20,0.0,0.0,-9.307102e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9599936249999996,-9.618812499999999,0.0,0.2044836,0.02318641,6.974075,13.03075,0.002323989,0.02499783,0.1399424,0.001910552,0.01233827,0.002107655,0.1945243,8.764841e-13,9.277793e-06,0.0001819701,3.554346e-05,1.002671e-16,0.01009452,0.0,0.46039,0.10673,0.0,0.0,0.2283964,0.0,0.0,0.0,0.0,-0.0,1.845585e-20,0.0,0.0,-4.32415e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8517031250000002,-9.499039625,0.0,0.204484,0.03943189,6.974048,12.97564,0.002324028,0.02501936,0.1402548,0.001915715,0.01236096,0.002107812,0.1948921,8.86573e-13,9.139991e-06,0.0001819701,3.561649e-05,1.002671e-16,0.01011345,0.0,0.46039,0.10673,0.0,0.0,0.228396,0.0,0.0,0.0,0.0,-0.0,2.354084e-20,0.0,0.0,-3.18441e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7158965000000004,-9.681603375000002,0.0,0.2044806,0.04237457,6.973865,4.182078,0.002324308,0.0250544,0.1406187,0.001919769,0.01238975,0.002107394,0.1953422,9.062305e-13,8.736033e-06,0.0001819701,3.577332e-05,1.002671e-16,0.01013677,0.0,0.46039,0.10673,0.0,0.0,0.2283994,0.0,0.0,0.0,0.0,-0.0,3.563505e-20,0.0,0.0,-6.354591e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9213918749999999,-9.3667895,0.0,0.2044799,0.08077264,6.973179,3.019724,0.002325506,0.02524606,0.1429569,0.001951263,0.01256831,0.002100937,0.1981741,1.010543e-12,6.780535e-06,0.0001819701,3.659195e-05,1.002671e-16,0.01028298,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,1.613382e-19,0.0,0.0,-5.294794e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1659696250000002,-9.374927749999998,0.0,0.2044799,0.08522143,6.973461,3.237147,0.00232502,0.02518353,0.1422521,0.001942744,0.0125133,0.002103304,0.1973098,9.751808e-13,7.496835e-06,0.0001819701,3.630786e-05,1.002671e-16,0.0102383,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,1.040798e-19,0.0,0.0,-5.12238e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.376835625,-9.470505875,0.0,0.2044799,0.0634547,6.973635,3.454838,0.002324713,0.02513312,0.1416305,0.001934267,0.01246595,0.00210498,0.1965581,9.478793e-13,8.004721e-06,0.0001819701,3.609378e-05,1.002671e-16,0.01019951,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,7.108644e-20,0.0,0.0,-5.164713e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8911224999999998,-9.652403125000001,0.0,0.2044798,0.04698567,6.972894,2.908429,0.002325952,0.02526527,0.1429638,0.001947601,0.01257334,0.002099422,0.1982238,1.025974e-12,6.324431e-06,0.0001819701,3.672723e-05,1.002671e-16,0.01028579,0.0,0.46039,0.10673,0.0,0.0,0.2284002,0.0,0.0,0.0,0.0,-0.0,2.062511e-19,0.0,0.0,-5.005386e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.08344475,-9.6600565,0.0,0.2044799,0.04693493,6.973178,3.076465,0.002325471,0.02521243,0.1424176,0.001941884,0.01252965,0.002101601,0.1975442,9.950074e-13,6.983711e-06,0.0001819701,3.647633e-05,1.002671e-16,0.01025061,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,-0.0,1.399217e-19,0.0,0.0,-4.737528e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
