X [m],Y [m],Z [m],Porosity,Volume [m^3],pH,pe,Total H+ [m],Total Ca++ [m],Total Na+ [m],Total K+ [m],Total Mg++ [m],Total CO3-- [m],Total Cl- [m],Total UO2++ [m],Total O2(aq) [m],Total H4(SiO4) [m],Total Fe++ [m],Total Al+++ [m],Total SO4-- [m],Smectite_MX80 VF [m^3 mnrl/m^3 bulk],InertMineral VF [m^3 mnrl/m^3 bulk],Quartz VF [m^3 mnrl/m^3 bulk],Gypsum VF [m^3 mnrl/m^3 bulk],Pyrite VF [m^3 mnrl/m^3 bulk],Calcite VF [m^3 mnrl/m^3 bulk],Dolomite VF [m^3 mnrl/m^3 bulk],Siderite VF [m^3 mnrl/m^3 bulk],Uraninite VF [m^3 mnrl/m^3 bulk],Smectite_MX80 Rate [mol/m^3/sec],InertMineral Rate [mol/m^3/sec],Quartz Rate [mol/m^3/sec],Gypsum Rate [mol/m^3/sec],Pyrite Rate [mol/m^3/sec],Calcite Rate [mol/m^3/sec],Dolomite Rate [mol/m^3/sec],Siderite Rate [mol/m^3/sec],Uraninite Rate [mol/m^3/sec],Total Sorbed H+ [mol/m^3],Total Sorbed Ca++ [mol/m^3],Total Sorbed Na+ [mol/m^3],Total Sorbed K+ [mol/m^3],Total Sorbed Mg++ [mol/m^3],Total Sorbed CO3-- [mol/m^3],Total Sorbed Cl- [mol/m^3],Total Sorbed UO2++ [mol/m^3],Total Sorbed O2(aq) [mol/m^3],Total Sorbed H4(SiO4) [mol/m^3],Total Sorbed Fe++ [mol/m^3],Total Sorbed Al+++ [mol/m^3],Total Sorbed SO4-- [mol/m^3],Material ID
2.997331125,-9.750256875,0.0,0.20448,0.02108006,7.007998,-2.426005,0.002419067,0.02119152,0.1111958,0.0009848963,0.008265064,0.002163268,0.139676,2.050031e-14,1.069171e-10,0.0001819701,3.318882e-05,1.00267e-16,0.01476223,0.0,0.46039,0.10673,0.0,0.0,0.2284,0.0,0.0,0.0,0.0,0.0,1.249004e-20,0.0,0.0,7.269468e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8625661250000003,-9.739666999999999,0.0,0.20448,0.0224361,7.0119,-2.457543,0.002421325,0.02107758,0.1124901,0.0009917289,0.008196536,0.002167133,0.1396761,2.304842e-14,9.176103e-11,0.0001819701,3.318883e-05,1.00267e-16,0.01522643,0.0,0.46039,0.10673,0.0,0.0,0.2284,0.0,0.0,0.0,0.0,0.0,2.03965e-20,0.0,0.0,6.897547e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9599936249999996,-9.618812499999999,0.0,0.20448,0.02318641,7.00891,-2.433951,0.00241963,0.02116465,0.1114994,0.0009864818,0.008249179,0.002164202,0.139676,2.104101e-14,1.034167e-10,0.0001819701,3.318882e-05,1.00267e-16,0.01487113,0.0,0.46039,0.10673,0.0,0.0,0.2284,0.0,0.0,0.0,0.0,0.0,1.39989e-20,0.0,0.0,6.144853e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8517031250000002,-9.499039625,0.0,0.20448,0.03943189,7.011413,-2.453888,0.002421097,0.02109145,0.1123303,0.0009908591,0.008205286,0.002166699,0.1396761,2.264245e-14,9.371722e-11,0.0001819701,3.318882e-05,1.00267e-16,0.01516914,0.0,0.46039,0.10673,0.0,0.0,0.2284,0.0,0.0,0.0,0.0,0.0,1.95478e-20,0.0,0.0,5.904475e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7158965000000004,-9.681603375000002,0.0,0.20448,0.04237457,7.016205,-2.485056,0.002423697,0.02095305,0.1139105,0.0009992839,0.008120707,0.002171289,0.1396762,2.601773e-14,7.495285e-11,0.0001819701,3.318883e-05,1.00267e-16,0.01573583,0.0,0.46039,0.10673,0.0,0.0,0.2284,0.0,0.0,0.0,0.0,0.0,3.04509e-20,0.0,0.0,5.590898e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9213918749999999,-9.3667895,0.0,0.2044799,0.08077264,7.042305,-2.578802,0.002435077,0.02022472,0.1223439,0.001045549,0.007655166,0.002193729,0.1396767,4.820667e-14,-2.919792e-11,0.0001819701,3.318886e-05,1.00267e-16,0.01875909,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,0.0,1.513257e-19,0.0,0.0,3.268625e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1659696250000002,-9.374927749999998,0.0,0.2044799,0.08522143,7.033452,-2.554647,0.002431753,0.02046716,0.1195162,0.001029786,0.007813976,0.002186615,0.1396765,3.991696e-14,6.501333e-12,0.0001819701,3.318885e-05,1.00267e-16,0.01774583,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,0.0,9.698766e-20,0.0,0.0,5.38531e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.376835625,-9.470505875,0.0,0.2044799,0.0634547,7.026601,-2.532006,0.002428819,0.02065784,0.1173052,0.00101763,0.00793632,0.002180772,0.1396764,3.402158e-14,3.388883e-11,0.0001819701,3.318884e-05,1.00267e-16,0.01695318,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,0.0,6.532228e-20,0.0,0.0,5.708586e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8911224999999998,-9.652403125000001,0.0,0.2044799,0.04698567,7.045988,-2.587766,0.002436208,0.02012521,0.123505,0.001052121,0.007588746,0.002196457,0.1396767,5.203958e-14,-4.425e-11,0.0001819701,3.318886e-05,1.00267e-16,0.01917425,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,0.0,1.935489e-19,0.0,0.0,2.973212e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.08344475,-9.6600565,0.0,0.2044799,0.04693493,7.038273,-2.568374,0.002433581,0.02033462,0.1210575,0.001038359,0.007727563,0.002190507,0.1396766,4.442179e-14,-1.294625e-11,0.0001819701,3.318885e-05,1.00267e-16,0.01829785,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,0.0,1.303507e-19,0.0,0.0,4.016161e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.263646125,-9.701518625,0.0,0.2044799,0.03968705,7.031792,-2.54957,0.002431046,0.02051312,0.1189808,0.001026834,0.007843665,0.002185203,0.1396765,3.849812e-14,1.313099e-11,0.0001819701,3.318885e-05,1.00267e-16,0.01755372,0.0,0.46039,0.10673,0.0,0.0,0.2284001,0.0,0.0,0.0,0.0,0.0,9.128181e-20,0.0,0.0,4.846286e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.147792125,-9.897933,0.0,0.20448,0.04244644,7.002426,-2.368948,0.002415649,0.02135615,0.1093352,0.0009751682,0.008362531,0.002157573,0.1396759,1.712192e-14,1.284123e-10,0.0001819701,3.318882e-05,1.00267e-16,0.01409494,0.0,0.46039,0.10673,0.0,0.0,0.2284,0.0,0.0,0.0,0.0,0.0,5.566885e-21,0.0,0.0,5.581045e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.175604625,-9.701213000000001,0.0,0.20448,0.04233117,7.002757,-2.372625,0.002415871,0.02134622,0.1094465,0.0009757412,0.0083568,0.002157928,0.1396759,1.729371e-14,1.27155e-10,0.0001819701,3.318882e-05,1.00267e-16,0.01413486,0.0,0.46039,0.10673,0.0,0.0,0.2284,0.0,0.0,0.0,0.0,0.0,5.22011e-21,0.0,0.0,6.14824e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9118079999999997,-7.4553415,0.0,0.20448,0.1549877,7.005254,-2.40065,0.002417198,0.02127425,0.1102808,0.0009802538,0.008311378,0.002160298,0.1396759,1.87994e-14,1.170222e-10,0.0001819701,3.318882e-05,1.00267e-16,0.01443447,0.0,0.46039,0.10673,0.0,0.0,0.2284,0.0,0.0,0.0,0.0,0.0,1.076953e-20,0.0,0.0,6.478212e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.208519125,-7.128871375,0.0,0.20448,0.1942348,6.993643,-2.268372,0.00240954,0.02162262,0.1063704,0.0009600584,0.008513353,0.002147951,0.1396756,1.251318e-14,1.614143e-10,0.0001819701,3.318881e-05,1.00267e-16,0.013032,0.0,0.46039,0.10673,0.0,0.0,0.2284,0.0,0.0,0.0,0.0,0.0,3.464148e-21,0.0,0.0,5.4582e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.3331724999999999,-9.717221624999999,0.0,0.2044798,0.04084092,7.075817,-2.648552,0.002440575,0.01934236,0.1326265,0.001106719,0.007033406,0.002214043,0.1396769,8.383367e-14,-1.734573e-10,0.0001819701,3.31889e-05,1.00267e-16,0.02240642,0.0,0.46039,0.10673,0.0,0.0,0.2284002,0.0,0.0,0.0,0.0,-0.0,-8.429741e-19,0.0,0.0,-5.323658e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.262751125,-9.909360375,0.0,0.2044798,0.03131038,7.079364,-2.654752,0.002440937,0.01924934,0.1336824,0.001113059,0.006968562,0.002215969,0.139677,8.826232e-14,-1.888241e-10,0.0001819701,3.31889e-05,1.00267e-16,0.02277774,0.0,0.46039,0.10673,0.0,0.0,0.2284002,0.0,0.0,0.0,0.0,-0.0,-9.93485e-19,0.0,0.0,-9.730447e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
