,x2,x4,y
368,1690.0,0.03,0.021604089
369,1696.0,0.03,0.021557413
370,1702.0,0.03,0.021510674
371,1708.0,0.03,0.021463864
372,1714.0,0.03,0.021416977
373,1720.0,0.03,0.021370009
374,1726.0,0.03,0.021322956
375,1732.0,0.03,0.02127581
376,1738.0,0.03,0.02122857
377,1744.0,0.03,0.021181226
378,1750.0,0.03,0.021133773
379,1756.0,0.03,0.021086203
380,1762.0,0.03,0.021038515
381,1768.0,0.03,0.020990698
382,1774.0,0.03,0.020942746
383,1780.0,0.03,0.02089465
384,1786.0,0.03,0.02084641
385,1792.0,0.03,0.020798016
386,1798.0,0.03,0.020749457
387,1804.0,0.03,0.020700729
388,1810.0,0.03,0.020651825
389,1816.0,0.03,0.020602735
390,1822.0,0.03,0.020553455
391,1828.0,0.03,0.020503974
392,1834.0,0.03,0.020454286
393,1840.0,0.03,0.020404382
394,1846.0,0.03,0.020354254
395,1852.0,0.03,0.020303898
396,1858.0,0.03,0.020253299
397,1864.0,0.03,0.020202456
398,1870.0,0.03,0.020151354
399,1876.0,0.03,0.020099988
400,1882.0,0.03,0.020048348
401,1888.0,0.03,0.019996429
402,1894.0,0.03,0.01994422
403,1900.0,0.03,0.019891713
404,1300.0,0.04,0.024390478
405,1306.0,0.04,0.02434689
406,1312.0,0.04,0.024303107
407,1318.0,0.04,0.024259135
408,1324.0,0.04,0.024214981
409,1330.0,0.04,0.024170656
410,1336.0,0.04,0.024126163
411,1342.0,0.04,0.024081513
412,1348.0,0.04,0.024036711
413,1354.0,0.04,0.023991764
414,1360.0,0.04,0.023946678
415,1366.0,0.04,0.023901464
416,1372.0,0.04,0.023856124
417,1378.0,0.04,0.023810664
418,1384.0,0.04,0.023765096
419,1390.0,0.04,0.023719419
420,1396.0,0.04,0.023673642
421,1402.0,0.04,0.023627773
422,1408.0,0.04,0.023581814
423,1414.0,0.04,0.023535771
424,1420.0,0.04,0.023489654
425,1426.0,0.04,0.023443462
426,1432.0,0.04,0.023397202
427,1438.0,0.04,0.02335088
428,1444.0,0.04,0.023304502
429,1450.0,0.04,0.023258071
430,1456.0,0.04,0.023211585
431,1462.0,0.04,0.02316506
432,1468.0,0.04,0.023118492
433,1474.0,0.04,0.023071887
434,1480.0,0.04,0.023025248
435,1486.0,0.04,0.02297858
436,1492.0,0.04,0.022931885
437,1498.0,0.04,0.022885166
438,1504.0,0.04,0.022838425
439,1510.0,0.04,0.022791667
440,1516.0,0.04,0.022744892
441,1522.0,0.04,0.022698103
442,1528.0,0.04,0.022651304
443,1534.0,0.04,0.022604493
444,1540.0,0.04,0.022557678
445,1546.0,0.04,0.022510853
446,1552.0,0.04,0.022464024
447,1558.0,0.04,0.022417191
448,1564.0,0.04,0.022370353
449,1570.0,0.04,0.022323513
450,1576.0,0.04,0.022276672
451,1582.0,0.04,0.022229828
452,1588.0,0.04,0.022182979
453,1594.0,0.04,0.022136131
454,1600.0,0.04,0.02208928
455,1606.0,0.04,0.022042423
456,1612.0,0.04,0.021995563
457,1618.0,0.04,0.021948699
458,1624.0,0.04,0.021901824
459,1630.0,0.04,0.021854945
460,1636.0,0.04,0.021808052
461,1642.0,0.04,0.02176115
462,1648.0,0.04,0.021714231
463,1654.0,0.04,0.021667296
464,1660.0,0.04,0.021620343
465,1666.0,0.04,0.021573367
466,1672.0,0.04,0.021526365
467,1678.0,0.04,0.021479337
468,1684.0,0.04,0.021432275
469,1690.0,0.04,0.021385178
470,1696.0,0.04,0.021338042
471,1702.0,0.04,0.021290863
472,1708.0,0.04,0.021243637
473,1714.0,0.04,0.021196358
474,1720.0,0.04,0.021149024
475,1726.0,0.04,0.021101627
476,1732.0,0.04,0.021054167
477,1738.0,0.04,0.021006634
478,1744.0,0.04,0.020959025
479,1750.0,0.04,0.020911334
480,1756.0,0.04,0.020863555
481,1762.0,0.04,0.020815685
482,1768.0,0.04,0.020767713
483,1774.0,0.04,0.020719638
484,1780.0,0.04,0.020671453
485,1786.0,0.04,0.020623147
486,1792.0,0.04,0.02057472
487,1798.0,0.04,0.020526161
488,1804.0,0.04,0.020477463
489,1810.0,0.04,0.020428622
490,1816.0,0.04,0.02037963
491,1822.0,0.04,0.02033048
492,1828.0,0.04,0.020281164
493,1834.0,0.04,0.020231673
494,1840.0,0.04,0.020182004
495,1846.0,0.04,0.020132147
496,1852.0,0.04,0.020082094
497,1858.0,0.04,0.020031838
498,1864.0,0.04,0.019981371
499,1870.0,0.04,0.019930685
500,1876.0,0.04,0.019879773
501,1882.0,0.04,0.019828627
502,1888.0,0.04,0.019777238
503,1894.0,0.04,0.019725597
504,1900.0,0.04,0.0196737
505,1300.0,0.05,0.02422464
506,1306.0,0.05,0.024180124
507,1312.0,0.05,0.024135407
508,1318.0,0.05,0.0240905
509,1324.0,0.05,0.024045415
510,1330.0,0.05,0.024000153
511,1336.0,0.05,0.023954725
512,1342.0,0.05,0.023909137
513,1348.0,0.05,0.023863398
514,1354.0,0.05,0.023817511
515,1360.0,0.05,0.023771489
516,1366.0,0.05,0.023725333
517,1372.0,0.05,0.023679052
518,1378.0,0.05,0.023632651
519,1384.0,0.05,0.02358614
520,1390.0,0.05,0.023539519
521,1396.0,0.05,0.0234928
522,1402.0,0.05,0.023445986
523,1408.0,0.05,0.023399087
524,1414.0,0.05,0.023352103
525,1420.0,0.05,0.02330504
526,1426.0,0.05,0.023257907
527,1432.0,0.05,0.023210708
528,1438.0,0.05,0.023163447
529,1444.0,0.05,0.023116127
530,1450.0,0.05,0.023068758
531,1456.0,0.05,0.02302134
532,1462.0,0.05,0.02297388
533,1468.0,0.05,0.02292638
534,1474.0,0.05,0.022878846
535,1480.0,0.05,0.022831282
536,1486.0,0.05,0.022783691
537,1492.0,0.05,0.022736074
538,1498.0,0.05,0.02268844
539,1504.0,0.05,0.022640785
540,1510.0,0.05,0.022593122
541,1516.0,0.05,0.022545444
542,1522.0,0.05,0.02249776
543,1528.0,0.05,0.022450069
544,1534.0,0.05,0.022402376
545,1540.0,0.05,0.022354677
546,1546.0,0.05,0.022306982
547,1552.0,0.05,0.02225929
548,1558.0,0.05,0.022211598
549,1564.0,0.05,0.022163916
550,1570.0,0.05,0.022116236
551,1576.0,0.05,0.022068564
552,1582.0,0.05,0.022020897
553,1588.0,0.05,0.021973243
554,1594.0,0.05,0.021925595
