,x2,x4,y
77,1762.0,0.0,5.515225
78,1768.0,0.0,5.5082107
79,1774.0,0.0,5.499465
80,1780.0,0.0,5.488939
81,1786.0,0.0,5.4765854
82,1792.0,0.0,5.462359
83,1798.0,0.0,5.446217
84,1804.0,0.0,5.428121
85,1810.0,0.0,5.4080358
86,1816.0,0.0,5.385929
87,1822.0,0.0,5.3617744
88,1828.0,0.0,5.335551
89,1834.0,0.0,5.3072414
90,1840.0,0.0,5.2768364
91,1846.0,0.0,5.244333
92,1852.0,0.0,5.209733
93,1858.0,0.0,5.173049
94,1864.0,0.0,5.1342974
95,1870.0,0.0,5.093505
96,1876.0,0.0,5.050704
97,1882.0,0.0,5.0059385
98,1888.0,0.0,4.9592576
99,1894.0,0.0,4.91072
100,1900.0,0.0,4.860392
101,1300.0,0.01,3.8564045
102,1306.0,0.01,3.8864813
103,1312.0,0.01,3.9166338
104,1318.0,0.01,3.9468563
105,1324.0,0.01,3.9771423
106,1330.0,0.01,4.007484
107,1336.0,0.01,4.0378757
108,1342.0,0.01,4.0683093
109,1348.0,0.01,4.098778
110,1354.0,0.01,4.129275
111,1360.0,0.01,4.1597915
112,1366.0,0.01,4.1903214
113,1372.0,0.01,4.220856
114,1378.0,0.01,4.2513885
115,1384.0,0.01,4.2819095
116,1390.0,0.01,4.312412
117,1396.0,0.01,4.342887
118,1402.0,0.01,4.373326
119,1408.0,0.01,4.4037204
120,1414.0,0.01,4.434062
121,1420.0,0.01,4.46434
122,1426.0,0.01,4.494548
123,1432.0,0.01,4.524675
124,1438.0,0.01,4.5547113
125,1444.0,0.01,4.584648
126,1450.0,0.01,4.614475
127,1456.0,0.01,4.644182
128,1462.0,0.01,4.673759
129,1468.0,0.01,4.7031946
130,1474.0,0.01,4.7324786
131,1480.0,0.01,4.7616
132,1486.0,0.01,4.7905483
133,1492.0,0.01,4.8193097
134,1498.0,0.01,4.8478737
135,1504.0,0.01,4.876228
136,1510.0,0.01,4.9043593
137,1516.0,0.01,4.9322557
138,1522.0,0.01,4.959903
139,1528.0,0.01,4.9872866
140,1534.0,0.01,5.014393
141,1540.0,0.01,5.041208
142,1546.0,0.01,5.0677137
143,1552.0,0.01,5.0938964
144,1558.0,0.01,5.1197395
145,1564.0,0.01,5.145224
146,1570.0,0.01,5.1703334
147,1576.0,0.01,5.1950483
148,1582.0,0.01,5.2193494
149,1588.0,0.01,5.2432165
150,1594.0,0.01,5.266628
151,1600.0,0.01,5.2895617
152,1606.0,0.01,5.311995
153,1612.0,0.01,5.3339024
154,1618.0,0.01,5.35526
155,1624.0,0.01,5.3760405
156,1630.0,0.01,5.396216
157,1636.0,0.01,5.4157577
158,1642.0,0.01,5.434635
159,1648.0,0.01,5.452817
160,1654.0,0.01,5.47027
161,1660.0,0.01,5.4869595
162,1666.0,0.01,5.502849
163,1672.0,0.01,5.5179014
164,1678.0,0.01,5.5320783
165,1684.0,0.01,5.5453386
166,1690.0,0.01,5.55764
167,1696.0,0.01,5.5689387
168,1702.0,0.01,5.5791903
169,1708.0,0.01,5.588348
170,1714.0,0.01,5.5963635
171,1720.0,0.01,5.603188
172,1726.0,0.01,5.60877
173,1732.0,0.01,5.6130595
174,1738.0,0.01,5.616004
175,1744.0,0.01,5.6175494
176,1750.0,0.01,5.617642
177,1756.0,0.01,5.616228
178,1762.0,0.01,5.613253
179,1768.0,0.01,5.608664
180,1774.0,0.01,5.602406
181,1780.0,0.01,5.594427
182,1786.0,0.01,5.584676
183,1792.0,0.01,5.5731025
184,1798.0,0.01,5.5596595
185,1804.0,0.01,5.5443006
186,1810.0,0.01,5.526984
187,1816.0,0.01,5.507671
188,1822.0,0.01,5.4863253
189,1828.0,0.01,5.462918
190,1834.0,0.01,5.4374213
191,1840.0,0.01,5.4098163
192,1846.0,0.01,5.380088
193,1852.0,0.01,5.348227
194,1858.0,0.01,5.3142333
195,1864.0,0.01,5.278112
196,1870.0,0.01,5.2398763
197,1876.0,0.01,5.1995463
198,1882.0,0.01,5.1571517
199,1888.0,0.01,5.112729
200,1894.0,0.01,5.066325
201,1900.0,0.01,5.017993
202,1300.0,0.02,3.8934686
203,1306.0,0.02,3.9237761
204,1312.0,0.02,3.9541605
205,1318.0,0.02,3.9846148
206,1324.0,0.02,4.015132
207,1330.0,0.02,4.0457063
208,1336.0,0.02,4.076331
209,1342.0,0.02,4.106998
210,1348.0,0.02,4.1377015
211,1354.0,0.02,4.1684346
212,1360.0,0.02,4.1991887
213,1366.0,0.02,4.2299576
214,1372.0,0.02,4.260733
215,1378.0,0.02,4.2915077
216,1384.0,0.02,4.3222733
217,1390.0,0.02,4.353022
218,1396.0,0.02,4.3837466
219,1402.0,0.02,4.4144382
220,1408.0,0.02,4.445089
221,1414.0,0.02,4.47569
222,1420.0,0.02,4.506232
223,1426.0,0.02,4.5367074
224,1432.0,0.02,4.567107
225,1438.0,0.02,4.597421
226,1444.0,0.02,4.6276417
227,1450.0,0.02,4.6577578
228,1456.0,0.02,4.687761
229,1462.0,0.02,4.7176414
230,1468.0,0.02,4.7473874
231,1474.0,0.02,4.776991
232,1480.0,0.02,4.806441
233,1486.0,0.02,4.8357263
234,1492.0,0.02,4.8648357
235,1498.0,0.02,4.8937593
236,1504.0,0.02,4.922485
237,1510.0,0.02,4.9509997
238,1516.0,0.02,4.979293
239,1522.0,0.02,5.0073514
240,1528.0,0.02,5.0351624
241,1534.0,0.02,5.062712
242,1540.0,0.02,5.0899878
243,1546.0,0.02,5.1169744
244,1552.0,0.02,5.143657
245,1558.0,0.02,5.1700206
246,1564.0,0.02,5.196049
247,1570.0,0.02,5.221726
248,1576.0,0.02,5.2470336
249,1582.0,0.02,5.2719545
250,1588.0,0.02,5.29647
251,1594.0,0.02,5.32056
252,1600.0,0.02,5.344204
253,1606.0,0.02,5.367381
254,1612.0,0.02,5.390068
255,1618.0,0.02,5.4122424
256,1624.0,0.02,5.43388
257,1630.0,0.02,5.4549522
258,1636.0,0.02,5.4754353
259,1642.0,0.02,5.4953
260,1648.0,0.02,5.514516
261,1654.0,0.02,5.533054
262,1660.0,0.02,5.550881
263,1666.0,0.02,5.567962
264,1672.0,0.02,5.584264
265,1678.0,0.02,5.5997477
266,1684.0,0.02,5.6143765
267,1690.0,0.02,5.628109
268,1696.0,0.02,5.640905
269,1702.0,0.02,5.652721
270,1708.0,0.02,5.6635113
271,1714.0,0.02,5.673231
272,1720.0,0.02,5.6818314
273,1726.0,0.02,5.6892633
274,1732.0,0.02,5.695477
275,1738.0,0.02,5.70042
276,1744.0,0.02,5.7040396
277,1750.0,0.02,5.706282
278,1756.0,0.02,5.7070932
279,1762.0,0.02,5.706418
280,1768.0,0.02,5.7042007
281,1774.0,0.02,5.700386
282,1780.0,0.02,5.6949186
283,1786.0,0.02,5.6877446
284,1792.0,0.02,5.67881
285,1798.0,0.02,5.6680627
286,1804.0,0.02,5.655452
287,1810.0,0.02,5.6409297
288,1816.0,0.02,5.624451
289,1822.0,0.02,5.605973
290,1828.0,0.02,5.5854554
291,1834.0,0.02,5.562865
292,1840.0,0.02,5.5381713
293,1846.0,0.02,5.511349
294,1852.0,0.02,5.4823804
295,1858.0,0.02,5.45125
296,1864.0,0.02,5.417953
297,1870.0,0.02,5.3824887
298,1876.0,0.02,5.3448668
299,1882.0,0.02,5.3051004
300,1888.0,0.02,5.2632155
301,1894.0,0.02,5.219244
302,1900.0,0.02,5.1732244
303,1300.0,0.03,3.9299402
304,1306.0,0.03,3.9604557
305,1312.0,0.03,3.9910476
306,1318.0,0.03,4.021709
307,1324.0,0.03,4.0524335
308,1330.0,0.03,4.0832148
309,1336.0,0.03,4.1140456
310,1342.0,0.03,4.1449203
311,1348.0,0.03,4.175832
312,1354.0,0.03,4.2067723
313,1360.0,0.03,4.2377357
314,1366.0,0.03,4.268714
315,1372.0,0.03,4.2997
316,1378.0,0.03,4.3306866
317,1384.0,0.03,4.3616657
318,1390.0,0.03,4.39263
319,1396.0,0.03,4.423572
320,1402.0,0.03,4.4544835
321,1408.0,0.03,4.4853563
322,1414.0,0.03,4.516182
323,1420.0,0.03,4.5469527
324,1426.0,0.03,4.57766
325,1432.0,0.03,4.6082954
326,1438.0,0.03,4.63885
327,1444.0,0.03,4.6693153
328,1450.0,0.03,4.699682
329,1456.0,0.03,4.729941
330,1462.0,0.03,4.760083
331,1468.0,0.03,4.7900987
332,1474.0,0.03,4.819979
333,1480.0,0.03,4.849713
334,1486.0,0.03,4.879291
335,1492.0,0.03,4.9087033
336,1498.0,0.03,4.9379387
337,1504.0,0.03,4.966986
338,1510.0,0.03,4.995836
339,1516.0,0.03,5.0244756
340,1522.0,0.03,5.052894
341,1528.0,0.03,5.081079
342,1534.0,0.03,5.109019
343,1540.0,0.03,5.136699
344,1546.0,0.03,5.1641088
345,1552.0,0.03,5.1912327
346,1558.0,0.03,5.218057
347,1564.0,0.03,5.244568
348,1570.0,0.03,5.2707496
349,1576.0,0.03,5.296585
350,1582.0,0.03,5.32206
351,1588.0,0.03,5.347155
352,1594.0,0.03,5.3718534
353,1600.0,0.03,5.3961368
354,1606.0,0.03,5.419984
355,1612.0,0.03,5.443376
356,1618.0,0.03,5.46629
357,1624.0,0.03,5.4887037
358,1630.0,0.03,5.5105944
359,1636.0,0.03,5.5319357
360,1642.0,0.03,5.552703
361,1648.0,0.03,5.5728683
362,1654.0,0.03,5.592403
363,1660.0,0.03,5.6112776
364,1666.0,0.03,5.6294594
365,1672.0,0.03,5.646916
366,1678.0,0.03,5.6636133
367,1684.0,0.03,5.6795154
368,1690.0,0.03,5.6945844
369,1696.0,0.03,5.708781
370,1702.0,0.03,5.7220635
371,1708.0,0.03,5.7343903
372,1714.0,0.03,5.7457166
373,1720.0,0.03,5.755996
374,1726.0,0.03,5.765183
375,1732.0,0.03,5.7732267
376,1738.0,0.03,5.7800775
377,1744.0,0.03,5.7856827
378,1750.0,0.03,5.7899904
379,1756.0,0.03,5.7929454
380,1762.0,0.03,5.7944937
381,1768.0,0.03,5.7945786
382,1774.0,0.03,5.7931437
383,1780.0,0.03,5.790132
384,1786.0,0.03,5.7854886
385,1792.0,0.03,5.7791553
386,1798.0,0.03,5.7710776
387,1804.0,0.03,5.7612004
388,1810.0,0.03,5.7494717
389,1816.0,0.03,5.7358394
390,1822.0,0.03,5.720255
391,1828.0,0.03,5.702673
392,1834.0,0.03,5.6830497
393,1840.0,0.03,5.661347
394,1846.0,0.03,5.637531
395,1852.0,0.03,5.6115723
396,1858.0,0.03,5.5834455
397,1864.0,0.03,5.5531344
398,1870.0,0.03,5.520626
399,1876.0,0.03,5.4859157
400,1882.0,0.03,5.449007
401,1888.0,0.03,5.409909
402,1894.0,0.03,5.368641
403,1900.0,0.03,5.325228
404,1300.0,0.04,3.96579
405,1306.0,0.04,3.9964895
406,1312.0,0.04,4.027264
407,1318.0,0.04,4.058108
408,1324.0,0.04,4.0890136
409,1330.0,0.04,4.1199756
410,1336.0,0.04,4.1509876
411,1342.0,0.04,4.182042
412,1348.0,0.04,4.2131333
413,1354.0,0.04,4.244254
414,1360.0,0.04,4.275397
415,1366.0,0.04,4.3065553
416,1372.0,0.04,4.3377213
417,1378.0,0.04,4.3688893
418,1384.0,0.04,4.4000506
419,1390.0,0.04,4.4311986
420,1396.0,0.04,4.4623246
421,1402.0,0.04,4.4934216
422,1408.0,0.04,4.5244823
423,1414.0,0.04,4.555498
424,1420.0,0.04,4.586462
425,1426.0,0.04,4.617364
426,1432.0,0.04,4.648198
427,1438.0,0.04,4.6789546
428,1444.0,0.04,4.709626
429,1450.0,0.04,4.7402034
430,1456.0,0.04,4.7706776
431,1462.0,0.04,4.80104
432,1468.0,0.04,4.8312826
433,1474.0,0.04,4.8613954
434,1480.0,0.04,4.891369
435,1486.0,0.04,4.921194
436,1492.0,0.04,4.950862
437,1498.0,0.04,4.980362
438,1504.0,0.04,5.0096836
439,1510.0,0.04,5.038818
440,1516.0,0.04,5.067753
441,1522.0,0.04,5.096479
442,1528.0,0.04,5.1249847
443,1534.0,0.04,5.153259
444,1540.0,0.04,5.1812887
445,1546.0,0.04,5.2090635
446,1552.0,0.04,5.2365694
447,1558.0,0.04,5.2637944
448,1564.0,0.04,5.2907248
449,1570.0,0.04,5.317347
450,1576.0,0.04,5.343646
451,1582.0,0.04,5.3696065
452,1588.0,0.04,5.3952136
453,1594.0,0.04,5.42045
454,1600.0,0.04,5.445299
455,1606.0,0.04,5.4697433
456,1612.0,0.04,5.4937625
457,1618.0,0.04,5.517339
458,1624.0,0.04,5.54045
459,1630.0,0.04,5.5630755
460,1636.0,0.04,5.585192
461,1642.0,0.04,5.6067758
462,1648.0,0.04,5.627801
463,1654.0,0.04,5.648243
464,1660.0,0.04,5.6680727
465,1666.0,0.04,5.687261
466,1672.0,0.04,5.7057786
467,1678.0,0.04,5.7235923
468,1684.0,0.04,5.740669
469,1690.0,0.04,5.7569737
470,1696.0,0.04,5.772468
471,1702.0,0.04,5.787116
472,1708.0,0.04,5.8008757
473,1714.0,0.04,5.813705
474,1720.0,0.04,5.825561
475,1726.0,0.04,5.836399
476,1732.0,0.04,5.8461704
477,1738.0,0.04,5.8548274
478,1744.0,0.04,5.862319
479,1750.0,0.04,5.8685946
480,1756.0,0.04,5.8735995
481,1762.0,0.04,5.8772807
482,1768.0,0.04,5.8795815
483,1774.0,0.04,5.880446
484,1780.0,0.04,5.8798165
485,1786.0,0.04,5.877636
486,1792.0,0.04,5.873846
487,1798.0,0.04,5.8683887
488,1804.0,0.04,5.861206
489,1810.0,0.04,5.852243
490,1816.0,0.04,5.8414426
491,1822.0,0.04,5.828751
492,1828.0,0.04,5.8141174
493,1834.0,0.04,5.797492
494,1840.0,0.04,5.778828
495,1846.0,0.04,5.7580843
496,1852.0,0.04,5.73522
497,1858.0,0.04,5.710203
498,1864.0,0.04,5.6830044
499,1870.0,0.04,5.6536
500,1876.0,0.04,5.6219735
501,1882.0,0.04,5.5881157
502,1888.0,0.04,5.5520215
503,1894.0,0.04,5.513698
504,1900.0,0.04,5.4731555
505,1300.0,0.05,4.000988
506,1306.0,0.05,4.031847
507,1312.0,0.05,4.06278
508,1318.0,0.05,4.09378
509,1324.0,0.05,4.1248417
510,1330.0,0.05,4.155958
511,1336.0,0.05,4.1871223
512,1342.0,0.05,4.21833
513,1348.0,0.05,4.2495723
514,1354.0,0.05,4.2808433
515,1360.0,0.05,4.312136
516,1366.0,0.05,4.343445
517,1372.0,0.05,4.374761
518,1378.0,0.05,4.4060783
519,1384.0,0.05,4.4373894
520,1390.0,0.05,4.468687
521,1396.0,0.05,4.499964
522,1402.0,0.05,4.5312133
523,1408.0,0.05,4.5624266
524,1414.0,0.05,4.5935974
525,1420.0,0.05,4.624717
526,1426.0,0.05,4.6557775
527,1432.0,0.05,4.686772
528,1438.0,0.05,4.717692
529,1444.0,0.05,4.74853
530,1450.0,0.05,4.779277
531,1456.0,0.05,4.8099256
532,1462.0,0.05,4.8404665
533,1468.0,0.05,4.870892
534,1474.0,0.05,4.9011936
535,1480.0,0.05,4.931362
536,1486.0,0.05,4.9613886
537,1492.0,0.05,4.9912643
538,1498.0,0.05,5.020981
539,1504.0,0.05,5.050528
540,1510.0,0.05,5.0798955
541,1516.0,0.05,5.109075
542,1522.0,0.05,5.138056
543,1528.0,0.05,5.166828
544,1534.0,0.05,5.1953807
545,1540.0,0.05,5.2237034
546,1546.0,0.05,5.251785
547,1552.0,0.05,5.279614
548,1558.0,0.05,5.3071785
549,1564.0,0.05,5.334466
550,1570.0,0.05,5.3614645
551,1576.0,0.05,5.3881607
552,1582.0,0.05,5.4145393
553,1588.0,0.05,5.440589
554,1594.0,0.05,5.4662924
555,1600.0,0.05,5.491635
556,1606.0,0.05,5.5166
557,1612.0,0.05,5.5411706
558,1618.0,0.05,5.5653296
559,1624.0,0.05,5.5890574
560,1630.0,0.05,5.6123343
561,1636.0,0.05,5.6351404
562,1642.0,0.05,5.657453
563,1648.0,0.05,5.6792502
564,1654.0,0.05,5.7005067
565,1660.0,0.05,5.7211986
566,1666.0,0.05,5.741298
567,1672.0,0.05,5.7607775
568,1678.0,0.05,5.779608
569,1684.0,0.05,5.797757
570,1690.0,0.05,5.8151937
571,1696.0,0.05,5.8318825
572,1702.0,0.05,5.847788
573,1708.0,0.05,5.8628726
574,1714.0,0.05,5.8770967
575,1720.0,0.05,5.890419
576,1726.0,0.05,5.9027977
577,1732.0,0.05,5.9141865
578,1738.0,0.05,5.9245396
579,1744.0,0.05,5.9338083
580,1750.0,0.05,5.9419436
581,1756.0,0.05,5.9488935
582,1762.0,0.05,5.9546037
583,1768.0,0.05,5.9590216
584,1774.0,0.05,5.962089
585,1780.0,0.05,5.9637504
586,1786.0,0.05,5.963948
587,1792.0,0.05,5.9626226
588,1798.0,0.05,5.9597144
589,1804.0,0.05,5.955165
590,1810.0,0.05,5.948915
591,1816.0,0.05,5.9409056
592,1822.0,0.05,5.9310794
593,1828.0,0.05,5.9193788
594,1834.0,0.05,5.905751
595,1840.0,0.05,5.8901415
596,1846.0,0.05,5.872502
597,1852.0,0.05,5.8527846
598,1858.0,0.05,5.830947
599,1864.0,0.05,5.8069515
600,1870.0,0.05,5.780764
601,1876.0,0.05,5.752356
602,1882.0,0.05,5.7217054
603,1888.0,0.05,5.6887975
604,1894.0,0.05,5.6536226
605,1900.0,0.05,5.61618
606,1300.0,0.06,4.0355043
607,1306.0,0.06,4.066498
608,1312.0,0.06,4.097563
609,1318.0,0.06,4.128694
610,1324.0,0.06,4.1598835
611,1330.0,0.06,4.1911273
612,1336.0,0.06,4.222418
613,1342.0,0.06,4.253748
614,1348.0,0.06,4.2851133
615,1354.0,0.06,4.3165054
616,1360.0,0.06,4.347919
617,1366.0,0.06,4.3793464
618,1372.0,0.06,4.410781
619,1378.0,0.06,4.442216
620,1384.0,0.06,4.4736443
621,1390.0,0.06,4.505059
622,1396.0,0.06,4.536453
623,1402.0,0.06,4.567819
624,1408.0,0.06,4.5991497
625,1414.0,0.06,4.630439
626,1420.0,0.06,4.661677
627,1426.0,0.06,4.692859
628,1432.0,0.06,4.723975
629,1438.0,0.06,4.7550187
630,1444.0,0.06,4.785983
631,1450.0,0.06,4.8168597
632,1456.0,0.06,4.84764
633,1462.0,0.06,4.878317
634,1468.0,0.06,4.908882
635,1474.0,0.06,4.9393277
636,1480.0,0.06,4.969645
637,1486.0,0.06,4.999827
638,1492.0,0.06,5.029864
639,1498.0,0.06,5.059747
640,1504.0,0.06,5.08947
641,1510.0,0.06,5.11902
642,1516.0,0.06,5.1483917
643,1522.0,0.06,5.177574
644,1528.0,0.06,5.206558
645,1534.0,0.06,5.2353344
646,1540.0,0.06,5.2638927
647,1546.0,0.06,5.292222
648,1552.0,0.06,5.320314
649,1558.0,0.06,5.3481565
650,1564.0,0.06,5.3757386
651,1570.0,0.06,5.4030485
652,1576.0,0.06,5.430075
653,1582.0,0.06,5.456805
654,1588.0,0.06,5.4832263
655,1594.0,0.06,5.509325
656,1600.0,0.06,5.5350876
657,1606.0,0.06,5.5604987
658,1612.0,0.06,5.585543
659,1618.0,0.06,5.610205
660,1624.0,0.06,5.6344676
661,1630.0,0.06,5.658313
662,1636.0,0.06,5.681722
663,1642.0,0.06,5.704675
664,1648.0,0.06,5.7271533
665,1654.0,0.06,5.749133
666,1660.0,0.06,5.7705917
667,1666.0,0.06,5.791505
668,1672.0,0.06,5.811847
669,1678.0,0.06,5.831591
670,1684.0,0.06,5.8507094
671,1690.0,0.06,5.8691716
672,1696.0,0.06,5.8869467
673,1702.0,0.06,5.904
674,1708.0,0.06,5.9202976
675,1714.0,0.06,5.9358025
676,1720.0,0.06,5.950476
677,1726.0,0.06,5.9642787
678,1732.0,0.06,5.9771686
679,1738.0,0.06,5.989101
680,1744.0,0.06,6.00003
681,1750.0,0.06,6.0099087
682,1756.0,0.06,6.0186863
683,1762.0,0.06,6.0263114
684,1768.0,0.06,6.0327325
685,1774.0,0.06,6.0378947
686,1780.0,0.06,6.041741
687,1786.0,0.06,6.0442142
688,1792.0,0.06,6.0452566
689,1798.0,0.06,6.0448084
690,1804.0,0.06,6.0428085
691,1810.0,0.06,6.0391974
692,1816.0,0.06,6.033914
693,1822.0,0.06,6.0268974
694,1828.0,0.06,6.018088
695,1834.0,0.06,6.007427
696,1840.0,0.06,5.9948573
697,1846.0,0.06,5.980322
698,1852.0,0.06,5.9637685
699,1858.0,0.06,5.945146
700,1864.0,0.06,5.9244084
701,1870.0,0.06,5.901513
702,1876.0,0.06,5.87642
703,1882.0,0.06,5.849097
704,1888.0,0.06,5.819517
705,1894.0,0.06,5.787658
706,1900.0,0.06,5.753506
707,1300.0,0.07,4.0693083
708,1306.0,0.07,4.1004105
709,1312.0,0.07,4.1315823
710,1318.0,0.07,4.162817
711,1324.0,0.07,4.1941085
712,1330.0,0.07,4.225451
713,1336.0,0.07,4.256839
714,1342.0,0.07,4.2882648
715,1348.0,0.07,4.319722
716,1354.0,0.07,4.3512063
717,1360.0,0.07,4.3827085
718,1366.0,0.07,4.4142237
719,1372.0,0.07,4.4457445
720,1378.0,0.07,4.477265
721,1384.0,0.07,4.508777
722,1390.0,0.07,4.5402746
723,1396.0,0.07,4.571751
724,1402.0,0.07,4.603199
725,1408.0,0.07,4.6346116
726,1414.0,0.07,4.665982
727,1420.0,0.07,4.697302
728,1426.0,0.07,4.728565
729,1432.0,0.07,4.759765
730,1438.0,0.07,4.7908936
731,1444.0,0.07,4.8219438
732,1450.0,0.07,4.852907
733,1456.0,0.07,4.8837776
734,1462.0,0.07,4.914547
735,1468.0,0.07,4.945208
736,1474.0,0.07,4.975753
737,1480.0,0.07,5.006174
738,1486.0,0.07,5.0364633
739,1492.0,0.07,5.066613
740,1498.0,0.07,5.0966153
741,1504.0,0.07,5.1264625
742,1510.0,0.07,5.1561446
743,1516.0,0.07,5.185656
744,1522.0,0.07,5.214986
745,1528.0,0.07,5.2441273
746,1534.0,0.07,5.2730703
747,1540.0,0.07,5.3018064
748,1546.0,0.07,5.3303256
749,1552.0,0.07,5.35862
750,1558.0,0.07,5.386678
751,1564.0,0.07,5.414491
752,1570.0,0.07,5.442048
753,1576.0,0.07,5.4693384
754,1582.0,0.07,5.4963512
755,1588.0,0.07,5.5230746
756,1594.0,0.07,5.5494967
757,1600.0,0.07,5.5756044
758,1606.0,0.07,5.601386
759,1612.0,0.07,5.626827
760,1618.0,0.07,5.6519117
761,1624.0,0.07,5.6766267
762,1630.0,0.07,5.700956
763,1636.0,0.07,5.7248826
764,1642.0,0.07,5.748389
765,1648.0,0.07,5.7714553
766,1654.0,0.07,5.794064
767,1660.0,0.07,5.8161936
768,1666.0,0.07,5.837822
769,1672.0,0.07,5.858926
770,1678.0,0.07,5.879482
771,1684.0,0.07,5.8994627
772,1690.0,0.07,5.9188423
773,1696.0,0.07,5.9375916
774,1702.0,0.07,5.95568
775,1708.0,0.07,5.973075
776,1714.0,0.07,5.989744
777,1720.0,0.07,6.0056515
778,1726.0,0.07,6.0207577
779,1732.0,0.07,6.035026
780,1738.0,0.07,6.048414
781,1744.0,0.07,6.0608788
782,1750.0,0.07,6.072376
783,1756.0,0.07,6.0828567
784,1762.0,0.07,6.0922737
785,1768.0,0.07,6.100575
786,1774.0,0.07,6.107709
787,1780.0,0.07,6.1136208
788,1786.0,0.07,6.1182547
789,1792.0,0.07,6.121552
790,1798.0,0.07,6.1234555
791,1804.0,0.07,6.123903
792,1810.0,0.07,6.1228356
793,1816.0,0.07,6.12019
794,1822.0,0.07,6.115905
795,1828.0,0.07,6.109918
796,1834.0,0.07,6.1021667
797,1840.0,0.07,6.092591
798,1846.0,0.07,6.081129
799,1852.0,0.07,6.0677238
800,1858.0,0.07,6.052318
801,1864.0,0.07,6.0348573
802,1870.0,0.07,6.0152907
803,1876.0,0.07,5.9935718
804,1882.0,0.07,5.9696565
805,1888.0,0.07,5.9435067
806,1894.0,0.07,5.9150906
807,1900.0,0.07,5.88438
808,1300.0,0.08,4.1023684
809,1306.0,0.08,4.1335535
810,1312.0,0.08,4.1648054
811,1318.0,0.08,4.196117
812,1324.0,0.08,4.2274823
813,1330.0,0.08,4.2588964
814,1336.0,0.08,4.290352
815,1342.0,0.08,4.321844
816,1348.0,0.08,4.3533645
817,1354.0,0.08,4.3849087
818,1360.0,0.08,4.4164696
819,1366.0,0.08,4.448041
820,1372.0,0.08,4.479615
821,1378.0,0.08,4.511187
822,1384.0,0.08,4.54275
823,1390.0,0.08,4.574297
824,1396.0,0.08,4.60582
825,1402.0,0.08,4.637314
826,1408.0,0.08,4.6687717
827,1414.0,0.08,4.700186
828,1420.0,0.08,4.73155
829,1426.0,0.08,4.7628574
830,1432.0,0.08,4.7941003
831,1438.0,0.08,4.825273
832,1444.0,0.08,4.856367
833,1450.0,0.08,4.8873773
834,1456.0,0.08,4.9182944
835,1462.0,0.08,4.949113
836,1468.0,0.08,4.979825
837,1474.0,0.08,5.010423
838,1480.0,0.08,5.0409017
839,1486.0,0.08,5.0712514
840,1492.0,0.08,5.101465
841,1498.0,0.08,5.131537
842,1504.0,0.08,5.161458
843,1510.0,0.08,5.191221
844,1516.0,0.08,5.220819
845,1522.0,0.08,5.2502437
