Efflux
2.646011309018563e-22
2.645934357240996e-22
2.6459346543521068e-22
2.645986128851966e-22
2.6459872430186296e-22
2.645935100018772e-22
2.645936139907658e-22
2.6459356199632155e-22
2.6459359170743253e-22
2.64593547140766e-22
2.645938145407653e-22
2.6459387396298735e-22
2.645940002352092e-22
2.6459879115186276e-22
2.6459387396298735e-22
2.645938293963208e-22
2.645988505740848e-22
2.6459411907965336e-22
2.64599028840751e-22
2.645990436963065e-22
2.645944533296524e-22
2.645990065574177e-22
2.645943641963193e-22
2.645941636463199e-22
2.6459427506298623e-22
2.645946093129853e-22
2.645948915685401e-22
2.645946241685408e-22
2.6459460188520753e-22
2.645949138518734e-22
2.645949658463177e-22
2.6459932595186124e-22
2.646015914240773e-22
2.6459482471854025e-22
2.6459478015187373e-22
2.645948470018736e-22
2.6459508469076175e-22
2.6459567891298233e-22
2.6459773640742115e-22
2.645998384685266e-22
2.6459552292964954e-22
2.645995784963051e-22
2.645996899129714e-22
2.6459960077963836e-22
2.6459971219630463e-22
2.645998978907486e-22
2.6459671137409066e-22
2.645963474129805e-22
2.6459997959630396e-22
2.645960503018703e-22
2.6459989046297084e-22
2.646001950018589e-22
2.6459854603519675e-22
2.645972016074226e-22
2.6459679307964604e-22
2.6459679307964604e-22
2.6459728331297795e-22
2.6460061838519106e-22
2.6459775869075447e-22
2.6459816721853115e-22
2.6460162856296606e-22
2.6460181425741e-22
2.646005663907467e-22
2.6460246047407495e-22
2.64601353735189e-22
2.646026981629631e-22
2.6460384946851545e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.646039163185153e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.646039163185153e-22
2.6460390889073756e-22
2.646039163185153e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460392374629304e-22
2.6460392374629304e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.646039311740708e-22
2.646039311740708e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.6460390889073756e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.646039311740708e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.6460392374629304e-22
2.6460390889073756e-22
2.646039311740708e-22
2.6460390889073756e-22
2.6460390889073756e-22
2.646039311740708e-22
2.6460390889073756e-22
2.646039311740708e-22
2.646039311740708e-22
2.6460390889073756e-22
2.646039311740708e-22
2.646039311740708e-22
2.6460390889073756e-22
2.646039311740708e-22
2.646039311740708e-22
2.6460390889073756e-22
2.646039163185153e-22
2.646039163185153e-22
2.646039163185153e-22
2.646039163185153e-22
2.646039163185153e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.646039311740708e-22
2.6460394394717654e-22
2.6460395692713393e-22
2.6460397016377993e-22
2.6460397016377993e-22
2.6460397016377993e-22
2.646039835963961e-22
2.646039835963961e-22
2.646039835963961e-22
2.646039835963961e-22
2.646039970015679e-22
2.646039970015679e-22
2.646039970015679e-22
2.646039970015679e-22
2.646039970015679e-22
2.646040106567839e-22
2.646040106567839e-22
2.646040106567839e-22
2.646040106567839e-22
2.646040106567839e-22
2.646040106567839e-22
2.646040106567839e-22
2.6460402412449635e-22
2.6460402412449635e-22
2.6460402412449635e-22
2.6460402412449635e-22
2.6460402412449635e-22
2.6460402412449635e-22
2.6460402412449635e-22
2.6460403713569077e-22
2.6460403713569077e-22
2.6460403713569077e-22
2.6460403713569077e-22
2.6460403713569077e-22
2.6460403713569077e-22
2.6460403713569077e-22
2.6460405015974443e-22
2.6460405015974443e-22
2.6460405015974443e-22
2.6460405015974443e-22
2.6460406293285018e-22
2.6460407591280757e-22
2.6460408914945357e-22
2.6460410215575906e-22
2.6460410215575906e-22
2.6460411558837525e-22
2.6460411558837525e-22
2.6460411558837525e-22
2.6460411558837525e-22
2.6460412899354704e-22
2.6460412899354704e-22
2.646041420383118e-22
2.646041420383118e-22
2.646041420383118e-22
2.646041556935277e-22
2.6460418144659086e-22
2.6460418144659086e-22
2.646041946832369e-22
2.646041946832369e-22
2.646042078080386e-22
2.6460422124065486e-22
2.6460422124065486e-22
2.6460423470836727e-22
2.6460423470836727e-22
2.646042738666022e-22
2.646042738666022e-22
2.646042871032482e-22
2.646042871032482e-22
2.6460430026033133e-22
2.6460432734816356e-22
2.6460434035935793e-22
2.6460436611242106e-22
2.6460436611242106e-22
2.646043927542389e-22
2.646043927542389e-22
2.646043927542389e-22
2.6460441895996084e-22
2.646044454076307e-22
2.646044720869003e-22
2.6460449874522174e-22
2.646045121503935e-22
2.6460452492349927e-22
2.6460455133607285e-22
2.6460456457271885e-22
2.6460456457271885e-22
2.64604604012235e-22
2.6460467030399836e-22
2.646046835406444e-22
2.646046835406444e-22
2.6460470929370755e-22
2.6460472272632374e-22
2.6460476302335747e-22
2.646047887764206e-22
2.646048281886405e-22
2.646048679026675e-22
2.646049200720968e-22
2.6460493372731277e-22
2.646049731696807e-22
2.646049995548099e-22
2.6460501302252234e-22
2.646050791000637e-22
2.646050921063692e-22
2.6460514453248714e-22
2.6460519709391606e-22
2.646052502265962e-22
2.646053031536618e-22
2.646053291634136e-22
2.6460538263637503e-22
2.6460543512503356e-22
2.6460544810499095e-22
2.646055406324688e-22
2.6460556666282795e-22
2.6460564595803753e-22
2.6460571198725296e-22
2.6460575160902814e-22
2.6460583115428196e-22
2.646058573325595e-22
2.646059500760371e-22
2.6460601593863054e-22
2.64606094910633e-22
2.646061608029375e-22
2.6460624735457694e-22
2.646063060052145e-22
2.6460638571899407e-22
2.646064645741893e-22
2.646065584861843e-22
2.646066229698976e-22
2.646067020586334e-22
2.6460679439860766e-22
2.646069001632056e-22
2.646070321551847e-22
2.646071114973868e-22
2.646072054455818e-22
2.6460729610794298e-22
2.646074151094388e-22
2.6460752018894855e-22
2.646076261283314e-22
2.646077452147531e-22
2.646078639203752e-22
2.6460800872391923e-22
2.646081289522805e-22
2.6460824576531186e-22
2.6460837798274258e-22
2.646085492996083e-22
2.64608696683972e-22
2.6460882050946297e-22
2.646089665583762e-22
2.646091187456167e-22
2.646093163170043e-22
2.646094360474475e-22
2.6460963386692374e-22
2.6460979186302503e-22
2.646099899584861e-22
2.6461016123689265e-22
2.6461038558384606e-22
2.646105569740969e-22
2.6461072877607325e-22
2.6461095301516754e-22
2.6461113772473836e-22
2.646113751296195e-22
2.646115992206695e-22
2.646118107961098e-22
2.646120348948709e-22
2.646122725861665e-22
2.646125231543159e-22
2.646127343974084e-22
2.6461299829442596e-22
2.646132757676077e-22
2.646135530527749e-22
2.6461384288757397e-22
2.6461412037080017e-22
2.646143843236325e-22
2.6461474049467634e-22
2.6461500485310083e-22
2.6461530789964962e-22
2.6461562459974036e-22
2.646159414256087e-22
2.646163237343746e-22
2.646166409028944e-22
2.6461699725064922e-22
2.646173530662267e-22
2.646177496172302e-22
2.646180927309094e-22
2.6461851503839065e-22
2.646189104896249e-22
2.6461933362367583e-22
2.646197556455204e-22
2.646201383108415e-22
2.6462058710697044e-22
2.6462107538829703e-22
2.6462151082524677e-22
2.6462198592513455e-22
2.6462247408235024e-22
2.6462294949252663e-22
2.6462347691290294e-22
2.646240049622193e-22
2.6462451947797146e-22
2.6462508734587027e-22
2.6462564177207134e-22
2.6462624857402757e-22
2.6462680308113223e-22
2.646274235426748e-22
2.6462803022350514e-22
2.646286317216889e-22
2.6462930996061797e-22
2.6462996440543764e-22
2.6463061108835395e-22
2.6463129741906016e-22
2.646319839758995e-22
2.646327159546342e-22
2.646334355458925e-22
2.64634174719931e-22
2.6463496640690975e-22
2.646357591729021e-22
2.646365635495051e-22
2.646374082973197e-22
2.6463821374179572e-22
2.6463905743870014e-22
2.6463995512768397e-22
2.646408661003877e-22
2.646417635037274e-22
2.6464268731689245e-22
2.6464362436448136e-22
2.646446407961538e-22
2.6464561694444433e-22
2.646466459570301e-22
2.6464763627919537e-22
2.646487312633523e-22
2.646498012713119e-22
2.6465090975567743e-22
2.646520449925274e-22
2.64653179184482e-22
2.6465438127440593e-22
2.646555553645281e-22
2.6465679568385073e-22
2.6465806331330902e-22
2.6465935619723094e-22
2.6466066279814657e-22
2.6466196945737326e-22
2.646633289472211e-22
2.646647017252336e-22
2.6466611342626636e-22
2.6466757887813423e-22
2.6466907010168742e-22
2.6467057504975284e-22
2.6467210539354836e-22
2.646736755871709e-22
2.6467528673853007e-22
2.646768840812512e-22
2.6467857309151784e-22
2.646802882644544e-22
2.646820039472425e-22
2.6468375922533907e-22
2.646855676652861e-22
2.646874158445935e-22
2.646892767065178e-22
2.64691164387082e-22
2.646931306118862e-22
2.6469509713147526e-22
2.646971686341296e-22
2.646992013130155e-22
2.6470130013817593e-22
2.6470345115361746e-22
2.647056029477471e-22
2.647078596599645e-22
2.6471012982373883e-22
2.6471239985318727e-22
2.6471474894737157e-22
2.647171779257648e-22
2.6471959253384646e-22
2.6472210047267186e-22
2.647246344129453e-22
2.6472722152061004e-22
2.647298607206967e-22
2.647325405028392e-22
2.647352589928837e-22
2.6473803091679325e-22
2.647408550578283e-22
2.647437589518133e-22
2.647466624133024e-22
2.647496720842261e-22
2.647526943430261e-22
2.6475578248098983e-22
2.6475895075419924e-22
2.6476216443477815e-22
2.6476545118858773e-22
2.647687436240805e-22
2.6477214274346654e-22
2.6477560633220294e-22
2.6477911140457194e-22
2.6478266149509594e-22
2.6478628388782913e-22
2.6478997384304283e-22
2.6479378082043586e-22
2.6479761596361547e-22
2.648015023635217e-22
2.6480545510919117e-22
2.6480946797055607e-22
2.648135990034547e-22
2.648177565431268e-22
2.6482201203211573e-22
2.648263218815318e-22
2.6483071720261794e-22
2.6483517900695615e-22
2.6483971104970557e-22
2.648443642327635e-22
2.6484906337604954e-22
2.6485378066891743e-22
2.6485866402308595e-22
2.648636077717274e-22
2.6486858933113103e-22
2.6487367071830885e-22
2.648789174337362e-22
2.648841838258476e-22
2.64889535446333e-22
2.6489496714704946e-22
2.6490053711867207e-22
2.649061651267551e-22
2.649118873944403e-22
2.6491768736812916e-22
2.6492357383677605e-22
2.649296262996569e-22
2.6493572314907853e-22
2.6494191402370254e-22
2.6494820962293277e-22
2.649545974651894e-22
2.649610837899771e-22
2.649677231538119e-22
2.649744347600558e-22
2.6498127190572233e-22
2.649881347721484e-22
2.6499523610073594e-22
2.6500236203994334e-22
2.650096347889594e-22
2.650170134491511e-22
2.6502449692573433e-22
2.650320985842142e-22
2.650398325669098e-22
2.6504766005300083e-22
2.650556316880366e-22
2.6506370850717457e-22
2.6507191917268985e-22
2.6508027296299518e-22
2.6508870127778177e-22
2.6509731961065972e-22
2.6510600986673986e-22
2.651148866842556e-22
2.651238542211547e-22
2.651330220535647e-22
2.6514226597443184e-22
2.6515168410093968e-22
2.6516116599116884e-22
2.65170861381866e-22
2.651807264954009e-22
2.6519072461324724e-22
2.65200821736913e-22
2.6521106417099654e-22
2.652214506704175e-22
2.6523201532023796e-22
2.6524276581913196e-22
2.65253660472415e-22
2.6526466809637033e-22
2.6527586785746682e-22
2.652872639539374e-22
2.652987673899154e-22
2.653104797764327e-22
2.6532231819757202e-22
2.653343559086232e-22
2.6534657152669646e-22
2.653589127634811e-22
2.6537147766188657e-22
2.653842133870546e-22
2.6539708800733545e-22
2.654101670006935e-22
2.6542345822247633e-22
2.654369544126172e-22
2.6545058111488673e-22
2.654644205163954e-22
2.6547846312084175e-22
2.6549272441877304e-22
2.6550709623410487e-22
2.655217480746975e-22
2.655365551580829e-22
2.6555160298782773e-22
2.655667943755622e-22
2.6558224984544015e-22
2.6559788973798538e-22
2.6561372820247285e-22
2.6562986878568777e-22
2.656461297742638e-22
2.6566265219119326e-22
2.656794143855347e-22
2.6569633627411656e-22
2.657135315049435e-22
2.657309422494735e-22
2.657485753978033e-22
2.657664586841348e-22
2.657846063788389e-22
2.658029393281059e-22
2.65821535833028e-22
2.6584038281770693e-22
2.658594936069072e-22
2.6587881485718595e-22
2.6589840226828e-22
2.6591825324812522e-22
2.65938338718499e-22
2.659587045220814e-22
2.659793606591808e-22
2.6600021419861606e-22
2.6602140863153273e-22
2.660428710492036e-22
2.6606456935406824e-22
2.660865310326695e-22
2.661087832167655e-22
2.661313133835612e-22
2.6615419912289024e-22
2.6617729645023733e-22
2.66200668333347e-22
2.6622441203089955e-22
2.662484077386445e-22
2.6627267833351463e-22
2.6629731987444346e-22
2.6632221316861684e-22
2.6634743481797294e-22
2.663729795386133e-22
2.6639880298535277e-22
2.6642498754555345e-22
2.664514427928759e-22
2.6647828291821353e-22
2.665054181313376e-22
2.6653288362942764e-22
2.66560705357591e-22
2.665887969371217e-22
2.6661729955577455e-22
2.666461316562387e-22
2.666752982496351e-22
2.6670482958335556e-22
2.667347027385712e-22
2.6676492157415975e-22
2.667955202540352e-22
2.6682644336245275e-22
2.668577765768974e-22
2.6688947865699515e-22
2.669215912128381e-22
2.669540246574788e-22
2.6698679574610765e-22
2.670200028683375e-22
2.670536053354831e-22
2.670876168733457e-22
2.6712199023447593e-22
2.6715678051942636e-22
2.6719198090712226e-22
2.6722756998982944e-22
2.6726360149446455e-22
2.6730002841006724e-22
2.6733686429072016e-22
2.673741220708031e-22
2.674117818607359e-22
2.674499053468865e-22
2.674884234918572e-22
2.675274183661067e-22
2.6756686807748655e-22
2.676067448150765e-22
2.6764707290194096e-22
2.6768784140566866e-22
2.677290589819548e-22
2.677707517930693e-22
2.6781290614147046e-22
2.6785552321403853e-22
2.678986016970415e-22
2.6794216915477027e-22
2.6798624952037143e-22
2.680307800214556e-22
2.6807581968406775e-22
2.6812135304318625e-22
2.6816737457490545e-22
2.6821390385363533e-22
2.68260895968258e-22
2.6830842740376357e-22
2.6835652889081014e-22
2.6840509764451547e-22
2.684541734423433e-22
2.6850381167447536e-22
2.685539581360176e-22
2.6860470469327115e-22
2.68655918431687e-22
2.6870775477116166e-22
2.6876004534733033e-22
2.688129480726201e-22
2.6886638156659395e-22
2.689204275140665e-22
2.6897501432966476e-22
2.690301478306128e-22
2.6908592179800163e-22
2.691422527609003e-22
2.691991084382446e-22
2.6925670372281216e-22
2.6931477676039833e-22
2.6937346594507945e-22
2.694328199453921e-22
2.6949272233983033e-22
2.6955328849761965e-22
2.696144076603079e-22
2.696762422799177e-22
2.697386535699952e-22
2.6980175464724964e-22
2.698654737306712e-22
2.699298535215135e-22
2.6999478495601167e-22
2.7006047283555346e-22
2.701268321357718e-22
2.701938487373181e-22
2.702615167065093e-22
2.703298418399026e-22
2.7039886425317644e-22
2.7046860478204326e-22
2.7053900178939436e-22
2.7061012298516197e-22
2.7068195858205955e-22
2.707545100607377e-22
2.7082771859621797e-22
2.7090173149947166e-22
2.7097644241044957e-22
2.710518304930318e-22
2.7112803552876e-22
2.712049251025667e-22
2.7128260789447635e-22
2.7136102706970897e-22
2.7144018992044234e-22
2.7152012621798738e-22
2.716008711785165e-22
2.716823824126496e-22
2.7176462930424706e-22
2.718476849043692e-22
2.7193154125203864e-22
2.720162074518465e-22
2.721017136391179e-22
2.7218798687931873e-22
2.722750950247956e-22
2.7236301630869645e-22
2.7245176030402645e-22
2.7254135941038286e-22
2.726318037844717e-22
2.727230659267132e-22
2.728152518994826e-22
2.7290817524895187e-22
2.7300211887361557e-22
2.730968500274991e-22
2.731924435731795e-22
2.732889818486115e-22
2.7338637048279315e-22
2.7348465070739435e-22
2.7358387388158586e-22
2.736839757734246e-22
2.737850465092945e-22
2.7388697197082075e-22
2.7398987239251283e-22
2.74093713760227e-22
2.741984236587169e-22
2.743041480860665e-22
2.744108671196807e-22
2.7451846457092015e-22
2.746270814518884e-22
2.74736663490521e-22
2.7484724698464853e-22
2.7495877788046572e-22
2.7507138202197997e-22
2.751848791641197e-22
2.752994766558554e-22
2.754150456791085e-22
2.755316488529941e-22
2.7564926303124654e-22
2.757679652284405e-22
2.758876776006539e-22
2.760084777493425e-22
2.7613030503925584e-22
2.762531874071808e-22
2.763771531193927e-22
2.7650219643595664e-22
2.7662828647981465e-22
2.767555402099682e-22
2.76883899443557e-22
2.7701328889990816e-22
2.771438776194601e-22
2.77275549428151e-22
2.774083696896344e-22
2.775423247198718e-22
2.7767738824236365e-22
2.7781362627014773e-22
2.7795102594290343e-22
2.78089626404488e-22
2.7822934781629246e-22
2.7837024421662555e-22
2.7851236779300555e-22
2.786556662719292e-22
2.7880020594200417e-22
2.7894591936044608e-22
2.790928733123809e-22
2.7924108011153703e-22
2.793904764143701e-22
2.795411513425764e-22
2.7969304050947237e-22
2.798461971811378e-22
2.8000059963502397e-22
2.8015632412230683e-22
2.8031333483052553e-22
2.804715764150987e-22
2.806311683369806e-22
2.8079203646189014e-22
2.809542144859193e-22
2.811177700103118e-22
2.8128263212652355e-22
2.8144878741040523e-22
2.816163282882345e-22
2.8178522845326757e-22
2.819555144082925e-22
2.8212710648485577e-22
2.8230011105148813e-22
2.8247450167099355e-22
2.8265026391193494e-22
2.8282741160799437e-22
2.8300606552244404e-22
2.8318610337672454e-22
2.833675410152645e-22
2.8355044242459253e-22
2.8373479563083175e-22
2.839206017856921e-22
2.8410783178092112e-22
2.8429656688937837e-22
2.844868067917457e-22
2.846784316154541e-22
2.84871680099035e-22
2.8506636636741517e-22
2.8526259731433963e-22
2.854603326783226e-22
2.856595858024619e-22
2.8586039515023005e-22
2.8606280235326706e-22
2.8626671332158556e-22
2.8647219464739295e-22
2.866792998763838e-22
2.868879620944547e-22
2.870982330348577e-22
2.873100763545993e-22
2.8752356749133757e-22
2.877386827712146e-22
2.8795535537420117e-22
2.881737434855535e-22
2.8839378125901914e-22
2.886154677576436e-22
2.8883883090111725e-22
2.890638436762302e-22
2.8929054517372846e-22
2.895189756135348e-22
2.897490552219069e-22
2.899809175243481e-22
2.902144812361174e-22
2.9044974783449505e-22
2.9068678222214934e-22
2.9092558546989395e-22
2.911661303163044e-22
2.9140845639645957e-22
2.9165257796984154e-22
2.9189844074808215e-22
2.9214616493687626e-22
2.9239564334622723e-22
2.92647022794329e-22
2.929001708910399e-22
2.93155165592919e-22
2.934120220427067e-22
2.9367071188306107e-22
2.9393127596883007e-22
2.941937536782336e-22
2.944581309597005e-22
2.947243437537023e-22
2.9499253116528496e-22
2.9526262329867396e-22
2.9553461453631954e-22
2.9580853420141445e-22
2.960844721488614e-22
2.963622972978064e-22
2.9664214461099575e-22
2.969239517270847e-22
2.9720772770195285e-22
2.9749350128698633e-22
2.9778134149834596e-22
2.98071136761091e-22
2.98363042520622e-22
2.986569226750083e-22
2.9895287035814924e-22
2.992509086737698e-22
2.9955103979154956e-22
2.9985316882860537e-22
3.001574690360604e-22
3.0046383458495384e-22
3.0077233555280806e-22
3.0108291400663665e-22
3.0139570956642607e-22
3.017106032975394e-22
3.020276437043283e-22
3.0234689587812026e-22
3.02668305250318e-22
3.0299192210112294e-22
3.0331767579890237e-22
3.0364575293509157e-22
3.0397596676658845e-22
3.0430838458133335e-22
3.0464314022834765e-22
3.04980137462402e-22
3.0531933795884557e-22
3.056608217652651e-22
3.060046287538356e-22
3.0635075815155764e-22
3.06699144111164e-22
3.070499062205275e-22
3.0740296356186973e-22
3.077583685693162e-22
3.081161501951565e-22
3.0847632181470303e-22
3.0883878800857723e-22
3.0920369519565485e-22
3.095710322383323e-22
3.0994076633558297e-22
3.103128652382171e-22
3.106874460001469e-22
3.1106442932554107e-22
3.1144394515379523e-22
3.118259409006139e-22
3.1221036546904826e-22
3.125973111929243e-22
3.129867107264281e-22
3.1337864347850244e-22
3.1377312433384335e-22
3.1417015158972694e-22
3.145696345646657e-22
3.149717934230101e-22
3.1537648797321146e-22
3.157838079591577e-22
3.1619370131408616e-22
3.1660612914030976e-22
3.1702130068122673e-22
3.1743905863277206e-22
3.178594428590985e-22
3.182825063677161e-22
3.187081819762475e-22
3.191365904403792e-22
3.1956766286776574e-22
3.2000148064051044e-22
3.2043800435359375e-22
3.208772064955615e-22
3.2131923224366867e-22
3.2176394991244682e-22
3.2221150540583155e-22
3.226617787271208e-22
3.231148632667692e-22
3.235706918320513e-22
3.2402946427364127e-22
3.2449092728732603e-22
3.2495534777613463e-22
3.254225758066691e-22
3.25892669013931e-22
3.2636556292595513e-22
3.2684145132630333e-22
3.273201988488886e-22
3.278018785964751e-22
3.2828639767573323e-22
3.2877400122581073e-22
3.2926449641384096e-22
3.297579870810609e-22
3.302543544523672e-22
3.3075381016488867e-22
3.3125615570551304e-22
3.3176166705626035e-22
3.3227010889549218e-22
3.327815729405313e-22
3.3329620281933045e-22
3.338138016825459e-22
3.343344638879499e-22
3.348582783318535e-22
3.3538524699327685e-22
3.359152642940072e-22
3.3644845702335467e-22
3.3698474282992763e-22
3.3752418505369223e-22
3.380668404899548e-22
3.3861267926571546e-22
3.391616856554789e-22
3.397139377760188e-22
3.402693573701394e-22
3.4082804875697333e-22
3.4139000016516956e-22
3.419551204482931e-22
3.425236539264924e-22
3.4309537249476584e-22
3.436705441526677e-22
3.442488979442763e-22
3.4483061702451225e-22
3.454156740339879e-22
3.460040960810023e-22
3.465958837430067e-22
3.4719104852674497e-22
3.47789591863927e-22
3.483916061586454e-22
3.4899697183567913e-22
3.496058203968522e-22
3.5021812764418134e-22
3.508338651252952e-22
